Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCD31,OUT046,2610.1205062030995
FDE53,OUT019,-155.1500656087926
FDW58,OUT019,-156.71792528171386
DRF48,OUT046,2981.0969018680694
FDW57,OUT035,2974.330735253322
DRH13,OUT017,1821.0171349877464
FDT33,OUT013,2758.439107410042
DRK47,OUT027,5014.707572414882
FDY22,OUT010,368.4882462663853
FDC35,OUT019,1369.7715818828863
FDO03,OUT013,3704.041179380065
FDF24,OUT045,1313.0835277778149
FDF56,OUT018,2617.9571001290724
FDD28,OUT013,986.6120413972346
FDG53,OUT027,3719.7975218612983
FDO27,OUT019,-340.1629215352659
NCF54,OUT018,2428.2290265955767
FDC20,OUT027,2374.86764824067
FDU10,OUT046,709.7301522826149
DRA24,OUT018,2361.4851700164186
FDA02,OUT010,457.6917306983886
FDG10,OUT017,1116.4155981827255
FDW39,OUT010,996.0127597027604
FDP04,OUT019,-817.1959734027781
NCM55,OUT013,2942.4328078612793
FDG47,OUT045,4042.4476671523475
NCU41,OUT017,3123.688439510465
NCK31,OUT017,951.7676204924119
FDZ46,OUT045,1698.380883509054
FDU13,OUT027,3792.1683647214027
NCF19,OUT045,746.8055813132746
NCJ43,OUT013,2761.3542286341726
NCJ05,OUT045,2355.7680160332106
FDS04,OUT027,3690.0853694219945
FDX28,OUT010,-259.5062609323611
FDB41,OUT027,2262.9614610954077
FDG53,OUT046,2243.5635875276344
FDL15,OUT010,526.0531638911838
FDQ08,OUT049,1059.9408092864285
DRN36,OUT013,1585.9549982462204
FDI46,OUT013,4023.154163341774
FDG16,OUT027,4834.181814902346
FDV32,OUT013,1060.861520626526
FDF44,OUT010,253.68586040149228
FDK04,OUT018,669.4983745215033
NCA41,OUT013,3077.0060431691504
FDD51,OUT017,831.7244309063574
NCZ53,OUT045,2909.786583263443
FDP01,OUT027,3915.8539732749773
FDY25,OUT049,2999.747417513066
FDB17,OUT018,2591.0461304589303
NCV54,OUT018,1622.6036644949704
FDJ32,OUT017,1147.873526762239
FDA37,OUT049,2148.4388920084375
FDG35,OUT035,2945.1930388010283
NCM05,OUT018,3903.612175204166
FDG45,OUT046,3395.802649488497
FDH28,OUT013,730.7359592405356
NCE18,OUT049,4019.086877165422
FDH38,OUT045,1842.3112462056574
FDR56,OUT013,3208.9781967091535
FDH17,OUT027,3066.8172452541075
FDD39,OUT049,3550.893072201393
FDB41,OUT049,932.3986070757298
NCR53,OUT046,3498.9172882085345
FDX46,OUT017,1111.0406098144995
FDV28,OUT049,775.402872320889
FDA08,OUT018,2408.0277033584093
FDH45,OUT017,854.0667510233266
NCS38,OUT010,-121.9721185006839
FDD40,OUT010,1218.2783621720337
DRM59,OUT035,2595.5010411603967
NCJ43,OUT018,2505.293557062667
NCN29,OUT013,860.1774477513359
NCC19,OUT045,2938.522558783002
FDR56,OUT035,3297.8743914066677
FDZ43,OUT049,3974.474182048841
FDJ32,OUT010,-881.922632952249
DRH03,OUT017,1589.8837202161099
NCZ54,OUT035,2715.1219909029414
FDE26,OUT017,2425.8724073585654
FDS03,OUT045,981.9218336836641
DRZ24,OUT019,-31.528260856610757
FDO48,OUT027,4995.230851925831
FDW39,OUT049,2937.61481880699
NCK05,OUT049,1089.6477492277452
NCK30,OUT017,4141.035995287553
FDT27,OUT018,3378.557682246175
FDS08,OUT019,928.6294894299037
NCJ19,OUT049,983.3445435134688
FDC58,OUT045,682.3355628785782
DRE37,OUT013,2990.7337060440805
FDW02,OUT035,2239.0436567306892
FDJ02,OUT010,518.2662971500475
FDX09,OUT045,2796.254214908876
FDT31,OUT010,1088.7237721097895
FDI24,OUT049,2922.7915045922045
FDY09,OUT045,2747.448183252379
FDV28,OUT045,450.50627941384414
DRM47,OUT049,3134.722315239104
FDT52,OUT019,2045.4929900722427
FDI48,OUT018,661.2439500301411
FDY55,OUT017,4149.2964859540225
FDU48,OUT013,2134.488904315123
FDN25,OUT045,903.0964910260575
FDP20,OUT049,2136.66162706714
FDJ15,OUT013,3034.1207020466727
FDD04,OUT018,1957.3388818686735
FDY58,OUT045,3575.3579949059967
FDR37,OUT018,2676.895345007162
FDF44,OUT013,2156.4507648797553
FDD32,OUT045,1326.244022816294
FDR57,OUT017,2655.6975529319275
DRG39,OUT027,2346.350301634191
FDX15,OUT017,2605.62439110713
DRN37,OUT045,2545.058178115349
FDW40,OUT027,3776.6591670450193
FDB32,OUT049,1624.6717531389722
FDM40,OUT018,1987.438257346903
FDE39,OUT027,3398.5917723719367
DRH49,OUT017,1433.7412424886688
FDT46,OUT049,942.1454739332555
NCF06,OUT035,4202.096047932777
FDP07,OUT017,3204.932194462212
FDC04,OUT013,3834.362169863908
FDZ32,OUT017,1829.7261807695313
FDD50,OUT045,2607.4205886847612
FDU56,OUT017,3044.1666916948298
FDV34,OUT017,1346.3875177824602
NCY41,OUT013,600.0038322574611
NCK18,OUT046,2630.813843534734
DRH25,OUT049,967.4933670642088
FDT57,OUT046,3781.517939808096
FDV56,OUT018,1503.8018729542084
FDV12,OUT045,1547.9843381793814
FDN52,OUT017,1567.1109034751682
FDX38,OUT035,1007.8525457635039
FDE47,OUT018,1697.339993899191
NCO07,OUT013,3370.5803283847245
FDV09,OUT027,3860.5697472408983
FDZ23,OUT019,1081.3764716020557
DRH51,OUT018,1125.4507348751486
NCY54,OUT045,2577.1577080245575
DRG49,OUT013,3905.341270375938
NCC19,OUT049,3123.5464047111095
NCV53,OUT045,3733.0748624456364
FDZ47,OUT019,-192.53501703860206
NCO26,OUT018,1534.2065619026307
NCP02,OUT045,922.2773315138718
NCW30,OUT018,3814.905525134221
NCN55,OUT046,3788.297164456137
FDB20,OUT010,-668.0932782110367
DRL11,OUT013,2519.8213372754635
DRD60,OUT045,2777.6523551871546
FDW14,OUT010,-411.35807650308885
FDL27,OUT010,-800.2845542074244
FDU09,OUT018,694.96867886671
DRH36,OUT027,2664.349495102591
FDP34,OUT027,3889.766033136409
FDE04,OUT017,2992.0382907404764
FDZ57,OUT027,3588.1269975781756
FDF02,OUT010,-256.0144017548773
FDG28,OUT045,3860.6989926125643
NCI31,OUT046,593.822482885831
FDT43,OUT013,900.6709994651922
FDU20,OUT046,2001.6941616671988
FDD53,OUT013,776.5737493021858
FDW15,OUT045,2358.378492393418
NCT53,OUT045,2505.6935511416586
NCG55,OUT027,3271.9751157573596
FDD48,OUT035,1997.8204389213734
FDG47,OUT049,4257.022094284488
FDI21,OUT017,1201.8775134918137
FDT27,OUT017,3855.1366038377564
DRO35,OUT013,1869.0476267120075
FDD33,OUT017,3813.578513551092
FDC04,OUT035,3990.1558874686575
FDY34,OUT013,2705.867653062467
DRJ49,OUT049,2150.983155761232
FDE05,OUT049,2450.8167093152524
FDU31,OUT017,3626.5369510745873
NCN19,OUT027,4425.602484928868
FDK56,OUT027,4373.5167593699625
FDK58,OUT017,1819.419869106423
NCJ42,OUT035,1782.5283441237311
FDZ34,OUT027,4497.1884819541865
FDA52,OUT018,2579.305936362351
NCR29,OUT013,904.8062430594525
FDT48,OUT035,3344.677672387828
DRJ51,OUT019,1694.1512036714187
NCS54,OUT046,2811.334318148892
FDV01,OUT035,2649.6647785032424
DRG51,OUT027,4020.41962972391
NCG42,OUT013,2114.9928233689534
FDA51,OUT049,1972.4180984168033
FDV19,OUT010,685.8151553311917
NCT18,OUT045,2797.8326980363618
NCS41,OUT045,2838.984693786039
FDO03,OUT046,3663.8225521361924
FDL12,OUT010,-885.4608306175018
FDY37,OUT010,438.41476336703306
FDI58,OUT049,1641.4865948377644
FDT28,OUT018,2106.3045642662414
NCC42,OUT010,278.07206548674685
FDO01,OUT017,2236.5311351199894
FDJ02,OUT013,2426.3478515903917
FDQ04,OUT018,436.4269742994145
DRL47,OUT013,2032.672102181692
FDZ32,OUT035,1921.8273669774076
FDC35,OUT035,3388.500860220627
FDX14,OUT045,1127.3490986055574
FDZ35,OUT013,1663.350619334214
FDL14,OUT013,2567.2064110708975
FDO04,OUT049,1023.8041021284803
DRK11,OUT017,2549.4565240516686
FDB44,OUT018,3085.558608763871
FDZ50,OUT049,3070.873905627541
FDI12,OUT027,2923.325468311733
FDU43,OUT017,3896.007479970474
FDD58,OUT010,-325.45616830051154
FDB27,OUT017,3208.7035430511114
FDB04,OUT018,1168.1728665071503
NCO17,OUT013,1930.8868798999856
FDL12,OUT017,1092.0430716409546
DRJ13,OUT049,2639.649173701738
FDD57,OUT045,1510.3589951804233
FDW19,OUT035,1983.7960383377872
DRD27,OUT018,1337.368469131296
FDH27,OUT027,3768.8041506257737
NCW30,OUT027,5541.90040065828
FDR40,OUT018,1092.712499914844
FDG05,OUT013,2566.6648545850135
NCY41,OUT019,-1327.6285808173507
FDI38,OUT018,3054.418681059049
FDR20,OUT046,785.4392064559257
FDE09,OUT017,1878.2702457552946
FDN50,OUT019,-301.4931248679584
DRF27,OUT045,2356.527736400978
DRF51,OUT013,627.5159824096571
NCO02,OUT019,-821.4301851364942
FDB51,OUT027,2483.360241958802
FDJ50,OUT013,929.1610733659584
FDN52,OUT013,1442.9378021212503
FDX14,OUT013,1279.5239289091803
FDT27,OUT019,1867.9294280173617
FDV10,OUT013,777.650358294742
FDU33,OUT046,784.3593973105303
FDU58,OUT046,3012.842971892468
NCP42,OUT027,4526.96446701935
FDL51,OUT027,4777.312020749536
DRH15,OUT027,2184.8894957975917
FDU16,OUT017,1538.389073119233
FDW15,OUT017,2533.7531507641747
FDQ44,OUT045,1899.3352644846905
NCI06,OUT027,4287.418347616616
DRK23,OUT019,2073.511871852132
FDC28,OUT035,1917.1279396568252
NCY17,OUT019,-1169.569259074408
NCV05,OUT018,2159.991573501666
FDM34,OUT019,218.7731194496792
DRD60,OUT027,4344.578187619683
FDT38,OUT046,1402.3034159909
FDQ57,OUT018,2055.46740553811
FDE59,OUT027,2034.9206616385331
NCM43,OUT046,2589.8967524385503
DRI51,OUT049,2806.9305963080587
NCG30,OUT017,2059.395958792481
NCK54,OUT035,1973.3100511522534
FDQ16,OUT019,-124.78733547661523
FDI36,OUT013,3098.2881654491293
FDX16,OUT027,3822.4105501401295
FDA34,OUT046,2782.9272013538994
FDJ48,OUT018,3645.566354541286
FDU47,OUT035,2388.6854989982426
FDS39,OUT046,2300.6419466634466
FDD11,OUT046,3985.8932011036827
FDM16,OUT027,2707.9980917842367
FDU56,OUT018,2636.7595762055016
FDQ32,OUT017,2114.399960450457
DRK35,OUT013,685.378278950174
FDA58,OUT049,3792.279451957927
DRG48,OUT019,402.6228387849201
FDT59,OUT010,1774.5790037420647
FDQ31,OUT019,-395.86042243445013
FDS51,OUT018,778.9337454190024
FDW32,OUT027,2897.223182661989
FDI15,OUT027,5600.442423738108
NCV30,OUT017,1100.6345913068615
DRG25,OUT049,3072.217602784879
FDT02,OUT013,621.0332713598127
FDO33,OUT027,3277.782449588576
FDP38,OUT035,1010.9477232742313
FDZ45,OUT035,3281.6032748923003
NCA54,OUT027,4291.811278456398
FDU33,OUT017,893.950518378389
FDN58,OUT017,3845.784392393473
FDI05,OUT045,1193.447404401122
FDM57,OUT019,-521.1069469772515
NCS42,OUT027,2873.8447162590614
FDB57,OUT045,3494.4669079734117
FDC03,OUT045,3086.7904025212742
FDZ58,OUT013,1967.7144399333997
NCK29,OUT045,1886.3441532694114
NCR53,OUT045,3407.8430281164556
FDE26,OUT027,3765.167582937062
FDU52,OUT049,2565.3756224412787
FDE41,OUT027,2856.167760290142
FDU38,OUT018,2734.6938093995345
FDA52,OUT017,2930.145079339131
FDW46,OUT046,1123.0621972009426
DRI59,OUT035,3708.3866096385646
FDT38,OUT035,1529.4997703323068
FDL33,OUT018,2840.212996352625
FDQ01,OUT027,5460.915513208172
FDJ08,OUT046,3021.052269913466
FDQ47,OUT049,732.6806795642992
NCZ18,OUT013,3955.418952997085
FDE29,OUT017,1081.2072188493732
FDF10,OUT027,3809.1938592733445
FDC48,OUT049,1473.0792064849518
FDY58,OUT013,3660.6156473029814
NCX30,OUT010,1995.4676574951081
FDV11,OUT013,2882.9651321277565
FDT46,OUT046,839.8725425776308
DRD01,OUT019,-948.4453537351841
FDQ11,OUT013,4130.38549119691
NCM41,OUT017,1581.234126308716
NCC55,OUT013,631.4671488669779
FDG45,OUT027,4823.659703012698
NCQ54,OUT049,2755.8087746391043
FDM34,OUT045,2005.517076152696
FDD17,OUT019,1874.2326493344272
FDN38,OUT027,5435.771334671495
FDB53,OUT018,2112.850574859809
NCL06,OUT035,4253.918530036646
NCV18,OUT019,-606.5539734656272
FDX25,OUT013,2945.95728403708
FDB39,OUT046,929.5559549045238
FDC33,OUT049,3273.9936396307185
NCO14,OUT018,459.40412165340695
FDA58,OUT027,5190.414762876251
NCQ02,OUT017,3053.4500286240964
NCR53,OUT017,3642.711575395099
FDN52,OUT046,1457.51435342368
FDG26,OUT046,4055.4193760865414
FDE23,OUT027,2284.696193307799
DRI37,OUT013,978.7430336037114
DRH37,OUT018,2353.738408862131
FDO01,OUT035,2246.159632970141
FDK45,OUT049,1939.439699794007
FDP23,OUT049,3555.2951008578716
FDM33,OUT035,3619.242740773473
FDD36,OUT017,2040.4789686988997
FDL56,OUT017,1471.3569185406634
FDT27,OUT010,1857.1524905182282
FDG52,OUT017,851.1140950913589
NCL42,OUT035,3975.8224135363885
DRJ24,OUT046,2967.032573927914
FDV38,OUT046,867.9769350381073
FDT35,OUT045,2668.271077430245
FDY51,OUT045,3394.409806168139
FDC37,OUT017,1817.582592112126
NCP43,OUT013,2895.8445312559666
FDO33,OUT045,1728.891114042518
FDW04,OUT018,1868.7670818487713
NCC31,OUT046,2459.3760736898944
FDK22,OUT049,3537.26113178184
FDJ50,OUT017,1028.6643027330558
FDV13,OUT017,1601.7194899883768
DRL60,OUT017,2522.229771687647
FDW03,OUT017,1838.7923074829087
FDY27,OUT035,2982.94639248768
FDB39,OUT027,2362.6647101176536
FDU59,OUT045,2512.823864355641
FDZ57,OUT049,2235.554224088961
FDO21,OUT049,3722.4489036797354
FDS43,OUT018,2724.908235547763
FDU28,OUT010,1113.1500092569645
FDC51,OUT010,110.36222330775513
FDW16,OUT010,-366.8664893098828
FDP32,OUT010,86.86953211339846
FDB60,OUT019,1218.8103389591645
NCQ30,OUT046,1914.5511877762397
FDD26,OUT049,3078.9580937841924
FDI44,OUT045,1180.0482970675416
DRH23,OUT046,882.6204938860915
FDO44,OUT046,1764.8105422860397
FDG04,OUT046,2992.8463567012363
FDM32,OUT027,2946.0731962188693
FDM09,OUT013,2766.516337101821
FDZ47,OUT013,1663.6785140634786
FDM40,OUT027,3676.791199548091
FDY48,OUT017,1754.9847417568533
NCM30,OUT045,619.5009059448121
FDX36,OUT010,1670.6669776359895
DRF03,OUT017,756.6116786891375
FDN51,OUT049,4254.445294211639
FDM57,OUT049,1514.380587126882
FDB35,OUT049,1660.3876905610837
FDY13,OUT027,2731.3793732241033
FDA37,OUT017,2171.461133565735
NCX53,OUT017,2357.105073800913
FDD59,OUT018,1087.0327753939669
FDX10,OUT019,-1257.6401483031639
FDC03,OUT018,2871.863174226315
FDW43,OUT035,3776.894392196131
FDW10,OUT046,2796.489165150806
FDY14,OUT027,5597.780013579342
FDV43,OUT045,687.5742927756698
FDO40,OUT013,2438.155672943427
FDP46,OUT027,2923.4208631397087
NCE43,OUT019,734.0059851923625
FDD05,OUT035,2082.2188958304573
FDJ60,OUT010,765.0902113110486
DRE27,OUT018,1284.8393649419133
FDO11,OUT035,4161.1178339772
DRG11,OUT027,3157.4932015320665
FDK33,OUT010,1509.9420865640573
DRM23,OUT045,2600.89864775828
FDJ02,OUT027,3839.9434824445657
NCZ05,OUT045,1591.596906604524
NCL30,OUT013,2029.3159799543682
FDZ19,OUT018,2489.983943273264
FDM45,OUT049,2078.2970819459824
FDO36,OUT046,2855.1880744759555
NCK31,OUT045,765.4733235080496
DRJ37,OUT045,2362.05509792507
FDP24,OUT018,1643.545112421879
FDF46,OUT013,1846.8618558340122
FDX46,OUT019,-883.9192888241959
NCL18,OUT045,2941.3732654888363
FDJ26,OUT013,3437.1175051724217
FDJ07,OUT045,1799.1416028767599
FDY15,OUT013,2513.799101212169
DRG01,OUT045,1143.0943781338901
FDF58,OUT045,1018.389420630914
FDZ14,OUT019,100.42761725364682
FDP31,OUT049,1190.667125099579
FDH45,OUT013,782.7293173772181
FDA09,OUT010,917.7477783214304
FDW31,OUT035,3345.836927919367
FDA57,OUT046,709.1327855917064
NCE55,OUT035,2906.1313857304617
FDC17,OUT019,1486.8016800110552
FDC59,OUT013,1141.738057263737
FDA22,OUT013,2699.7590112425337
FDK52,OUT035,3695.3846832964696
NCM26,OUT046,2419.072990856376
NCT53,OUT035,2773.1949963126895
FDW45,OUT018,2107.564083637026
NCI18,OUT035,3650.6674441497703
FDE38,OUT018,2346.4630386359086
FDF08,OUT019,-411.2736763284106
FDY58,OUT010,1727.7148972651325
FDF58,OUT019,-826.8431703971344
FDX39,OUT017,3479.990374010936
FDB44,OUT049,3459.0202764208125
FDF28,OUT013,2103.8796101787348
FDE39,OUT013,1925.0299173628805
FDT37,OUT018,3728.0293304208553
FDZ45,OUT017,3257.892786916276
FDO40,OUT035,2559.730790342565
FDM57,OUT027,2879.5429915539926
DRG36,OUT017,2808.179436717506
FDY36,OUT010,-715.2315252418343
DRL60,OUT027,3832.3919364077783
FDS25,OUT019,-114.74148607423831
DRF49,OUT027,3232.8067056867767
FDP16,OUT045,3815.9158173906017
FDS60,OUT049,2982.653355354975
FDU15,OUT027,2156.6317303492515
FDK43,OUT046,2017.4735218420478
FDN25,OUT046,1021.6332036087119
FDE53,OUT049,1802.6704460015205
FDB22,OUT013,2501.1579399747634
FDE39,OUT017,2035.3927999654547
FDX35,OUT035,3780.472145319545
NCG54,OUT049,2765.1478428932296
FDH27,OUT035,2477.9204949826153
NCK42,OUT013,3432.122303162501
FDS25,OUT049,1875.974738062398
FDI10,OUT018,2509.9884641665008
FDU35,OUT035,1766.6014851269647
FDI04,OUT017,3301.8686615533893
DRK23,OUT035,4103.826556357966
FDB53,OUT019,420.97364267004946
FDY02,OUT049,4270.2385105603935
FDM60,OUT035,882.8883985873215
NCJ31,OUT010,1746.7416869122862
DRP35,OUT017,2104.1221872065835
NCQ30,OUT018,1674.4639759353454
DRL11,OUT010,599.2497713070253
FDU01,OUT013,3022.041992595678
FDR39,OUT035,3005.5977989922503
FDO08,OUT046,2687.889330966213
FDC02,OUT045,4047.1258142789507
NCZ29,OUT035,2155.1966199505177
FDF29,OUT010,245.10949620596955
FDZ23,OUT017,3118.8801621072967
NCU53,OUT018,2327.0911415371484
NCW30,OUT013,4097.9165749470285
NCM26,OUT027,3897.7434460199233
FDV50,OUT027,3398.6598690885016
FDW15,OUT049,2482.7317432384416
FDI35,OUT027,4358.092699551205
FDO11,OUT017,4095.4742296700947
FDN48,OUT046,1499.9392030921758
NCA17,OUT049,2463.221394653876
NCN54,OUT013,1303.7967817559713
FDP22,OUT013,898.334551332943
NCB54,OUT035,2146.6105462016426
FDD08,OUT045,590.2807887755107
DRM48,OUT010,-1342.3024050410754
FDG41,OUT027,3267.143704612121
FDE44,OUT027,2205.75130293961
FDE26,OUT035,2440.2894308341374
NCS38,OUT013,1844.1769160457252
NCJ54,OUT018,3362.429686638679
FDI40,OUT019,-293.4893117970969
FDN45,OUT018,3254.8431610055995
FDU43,OUT046,3834.504337885457
FDI04,OUT010,1254.9848530518298
NCC07,OUT018,1397.8185548876813
NCC07,OUT019,-222.83375926082664
NCD18,OUT045,3557.7886671320034
FDU55,OUT035,4234.344898619118
FDX59,OUT035,758.4458190267118
FDR52,OUT049,3167.144552095543
NCP17,OUT013,1054.8498099877197
FDQ32,OUT045,1835.6108532610579
NCT17,OUT049,3062.3394641044697
FDO10,OUT049,1120.6306698749117
FDE32,OUT049,726.6964128005764
FDN44,OUT045,2464.793412347738
FDH02,OUT035,1543.292341485464
FDK60,OUT013,1663.2512791952674
FDS24,OUT019,-450.6520985582015
FDL03,OUT010,1285.5968879095308
FDB46,OUT027,4853.2135911228
FDO48,OUT049,3676.449572047534
FDZ39,OUT049,1821.5510923515913
FDT02,OUT027,2046.6234465880043
FDC50,OUT013,1541.830375540693
FDP39,OUT035,1004.7812401110402
DRG15,OUT018,700.7693408504391
FDP10,OUT018,1381.5424410504681
FDF53,OUT027,4377.3241947239785
FDN34,OUT045,2691.483206329743
FDK02,OUT045,1855.2721158045715
FDC23,OUT045,2746.2265357612355
FDJ10,OUT019,349.1471568741647
FDE53,OUT035,1882.0327773263502
FDR25,OUT035,4371.083277922942
FDW50,OUT046,2634.4571300928164
FDS09,OUT049,999.6526495679745
FDW49,OUT010,899.2067055574648
FDU51,OUT046,2871.0084032656555
FDF28,OUT018,1797.4957682647944
NCY30,OUT018,2558.8067153400048
FDD44,OUT045,4069.488303392423
FDX09,OUT017,2924.2401555814727
NCF30,OUT013,2000.1589005815244
FDZ50,OUT019,1078.8655510354704
FDW37,OUT013,1495.0906922328675
FDD11,OUT049,4125.498255115866
DRH39,OUT018,928.7666942573953
FDA36,OUT049,3044.9605364545387
NCG43,OUT049,1560.324134598088
FDF02,OUT035,1851.1539940042699
FDP57,OUT027,3145.786059902061
NCE42,OUT017,3755.9510245571696
NCR38,OUT027,5369.866797603307
FDP03,OUT019,150.1360113914555
FDO51,OUT035,918.1603177773222
NCQ42,OUT046,2033.6583862827497
NCM41,OUT046,1457.4722209697288
FDH48,OUT027,2833.9397128837963
DRF60,OUT046,3725.4829629893293
FDJ27,OUT035,1807.6126117566973
FDQ14,OUT013,2439.4628598943555
FDN27,OUT017,2023.4996816871017
NCQ02,OUT046,2984.081910534201
FDJ33,OUT049,2140.2990274472227
FDP07,OUT027,4550.92717252904
DRE01,OUT049,3832.79271756093
FDU36,OUT045,1555.511065038451
FDL28,OUT017,3767.7756227710206
NCX53,OUT046,2239.5293501743718
FDZ39,OUT013,1759.1091977491558
NCP42,OUT013,3118.400049093628
FDJ14,OUT035,1520.0669114897973
FDK04,OUT049,1025.876748160537
NCC19,OUT017,3125.810322129001
FDS09,OUT018,630.8081078593178
FDZ02,OUT046,1667.2146946838345
FDD35,OUT018,1654.099894202914
NCY42,OUT017,2396.5634351594613
FDB05,OUT045,3831.971512183508
FDF20,OUT035,3251.6769779228525
NCO41,OUT018,1284.3659003747464
FDC40,OUT027,2791.170684850472
FDV58,OUT045,3010.7328789962517
FDZ57,OUT045,2062.3094827928844
DRM35,OUT046,2833.526098635898
DRN36,OUT018,1235.9986538327855
FDQ13,OUT046,1385.7846989717302
DRO35,OUT010,-65.37661287804713
NCD43,OUT035,1822.178135972299
FDA51,OUT018,1578.6211721515958
NCX17,OUT027,5089.675757014742
NCZ17,OUT049,739.0376074903342
FDR11,OUT027,4014.4799795243393
FDW34,OUT049,3947.1760077263966
FDN50,OUT017,1660.3079384397224
FDS09,OUT046,883.4041028458378
FDS48,OUT018,2142.6634867255348
FDL44,OUT049,2704.483400817449
DRF48,OUT018,2692.480874991498
FDA14,OUT018,2102.501348580726
NCD30,OUT049,1609.2691197711615
FDI16,OUT017,988.3097525835435
NCG06,OUT035,4206.934558695473
DRZ24,OUT035,2058.018327983675
NCS17,OUT045,1433.3783870210586
FDB37,OUT045,3796.158886208451
FDE10,OUT035,2268.541303728439
FDC57,OUT045,3017.015308787341
FDM12,OUT018,2748.641388576106
FDE24,OUT049,2333.031219420729
FDW22,OUT045,3466.468352132479
DRD01,OUT027,2367.9287442177665
NCZ18,OUT027,5393.3505327686635
FDN49,OUT045,652.3579598129372
FDR22,OUT035,1915.0658493387205
FDV08,OUT019,-1129.7915494237297
FDY39,OUT046,2998.305216492959
FDV36,OUT049,2121.478446290655
FDO60,OUT045,698.2772851484144
FDU04,OUT027,3430.6563248551774
FDR20,OUT027,2293.382715798607
FDW19,OUT019,-66.10265683823599
FDU40,OUT049,3183.068261309499
FDK15,OUT045,1500.5446292571025
DRF15,OUT035,2554.887940995744
FDQ25,OUT017,2923.3867949300916
FDI48,OUT019,-972.6929525258431
FDS49,OUT046,1256.7002733551121
FDV22,OUT046,2576.4004008625197
NCV42,OUT046,1746.3957638474312
FDX26,OUT046,2917.5927660425973
FDI33,OUT018,1190.4017949536033
FDZ14,OUT049,2094.385995026696
FDG10,OUT013,1032.4462645142669
FDM38,OUT018,614.9211693970013
FDG26,OUT027,5498.944491832659
FDH46,OUT035,1841.0421698662217
FDN13,OUT018,1308.6752359202374
FDU57,OUT035,2574.29871489325
NCI06,OUT046,2832.6922630259105
FDM38,OUT045,851.6385010440285
NCG42,OUT010,127.3795280157783
FDL39,OUT045,2835.4309036109485
FDT31,OUT019,1155.4495889546167
FDV59,OUT013,3471.231032348864
FDB49,OUT035,1826.6259244040607
FDD58,OUT049,1786.5725428954063
DRN59,OUT046,746.019121092885
FDX48,OUT049,2593.82739788215
FDQ11,OUT049,4175.680625250969
FDY12,OUT049,998.0168537657064
FDQ11,OUT045,4029.548534360793
DRI11,OUT017,1961.933484386589
FDY32,OUT027,4028.9110526813233
FDS51,OUT045,912.4655209964128
FDR19,OUT010,381.06937741077934
DRB13,OUT018,2784.6840602460493
FDS21,OUT035,1229.8468316877274
FDQ40,OUT045,2785.075484585398
NCE55,OUT013,2784.575395716665
FDX43,OUT027,4073.846900038832
FDS12,OUT049,2082.300533245577
DRK01,OUT027,2965.068125561863
FDN25,OUT017,1073.7979218112232
FDB60,OUT046,3076.7252601250525
FDQ13,OUT017,1481.5908323062515
DRK13,OUT045,2990.0584179466837
DRF25,OUT018,327.5251131166691
NCD42,OUT019,-1233.2334850173934
FDW25,OUT045,1322.1067727349293
NCV29,OUT027,4285.692653220774
NCK42,OUT035,3528.8132342493864
DRJ13,OUT027,3957.143383160173
DRD15,OUT017,3765.5585720885533
FDM27,OUT045,2440.7789362571416
FDZ50,OUT018,2695.8089080790455
FDC04,OUT046,3836.5167360362893
FDF50,OUT049,3230.6257671972585
FDP15,OUT045,3993.2410642885584
FDK46,OUT035,4208.562631915853
FDZ56,OUT018,2392.242015497282
FDY60,OUT049,2456.3550074959126
FDB10,OUT035,3889.747390641485
FDR57,OUT045,2472.510320475756
FDU58,OUT049,3126.005265801699
FDH02,OUT046,1502.3926125695768
FDP48,OUT013,2980.7665272165905
FDI46,OUT035,4122.944061334309
FDW56,OUT013,3095.749271555929
NCM19,OUT010,-113.9008819439481
FDS50,OUT027,4953.405216008769
FDK24,OUT013,773.4653908053612
FDO36,OUT017,2964.39274875975
FDK45,OUT027,3304.519988398235
NCL05,OUT045,669.3391278576464
FDL32,OUT018,1571.643672450683
FDA28,OUT049,2166.6361202101425
FDY36,OUT018,961.0346058737773
FDP32,OUT018,1760.4911705577629
FDL50,OUT046,2028.9519136340623
DRC24,OUT049,2510.514147473628
NCS18,OUT017,1812.9296791401953
FDD16,OUT017,1340.3755860362032
NCV18,OUT013,1374.5495100036226
FDX07,OUT046,2976.4032541890065
NCZ05,OUT027,3105.6934913738364
NCI31,OUT013,625.9256373573239
FDK14,OUT049,1464.0502658342111
NCR06,OUT045,648.5679704379627
NCF54,OUT049,2826.6021367526278
DRG23,OUT010,458.61253642241684
FDD53,OUT046,741.8890401390792
NCM31,OUT027,3655.8017473896034
FDT16,OUT017,4285.006345116153
FDR40,OUT035,1500.4100424391668
DRG25,OUT017,3031.509648904163
FDT10,OUT035,1191.6577394606586
FDY32,OUT013,2620.730754724555
FDN50,OUT035,1605.4293202684953
FDZ35,OUT019,-148.54166884630467
NCP54,OUT045,1868.0345698228098
NCD07,OUT035,1924.1729761588026
FDS02,OUT018,2911.645269821375
DRN59,OUT018,516.7767492488591
DRB24,OUT013,2478.481683533748
FDP37,OUT027,3453.4882876872084
DRB01,OUT018,2723.605675689457
FDR47,OUT046,3065.67891355037
NCM31,OUT010,316.47238949242546
NCF06,OUT027,5521.994704605464
